,SherpaFake,SherpaTruth,PoPyFake,PoPyTruth,Zjets,VV
jet_FT_EFF_extrapolation_1up_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_extrapolation_1up_global_ineffSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.60888671875,0.0,2384.300048828125,2.8665177822113037,37.06342113018036
jet_FT_EFF_extrapolation_from_charm_1up_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_extrapolation_from_charm_1up_global_ineffSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.83740234375,0.0,2384.5966796875,2.8665177822113037,37.054094195365906
jet_JET_JvtEfficiency_1up_central_jets_global_effSF_JVT,0.5843373537063599,2123.010986328125,0.0,2392.026611328125,2.8690037727355957,37.26600569486618
jet_JET_JvtEfficiency_1up_central_jets_global_ineffSF_JVT,0.5760422945022583,2110.14599609375,0.0,2380.184326171875,2.8438379764556885,36.94531971216202
jet_JET_fJvtEfficiency_1up_forward_jets_global_effSF_JVT,0.5809561014175415,2122.000732421875,0.0,2389.485595703125,2.8839757442474365,37.22574728727341
jet_JET_fJvtEfficiency_1up_forward_jets_global_ineffSF_JVT,0.5809561014175415,2109.50244140625,0.0,2382.2841796875,2.8505699634552,36.96295344829559
tau_0_TAUS_TRUEELECTRON_EFF_ELEBDT_STAT_1up_TauEffSF_LooseEleBDT_electron,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
tau_0_TAUS_TRUEELECTRON_EFF_ELEBDT_STAT_1up_TauEffSF_MediumEleBDT_electron,0.0,0.0,0.0,0.0,0.0,0.0
tau_0_TAUS_TRUEELECTRON_EFF_ELEBDT_SYST_1up_TauEffSF_LooseEleBDT_electron,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
tau_0_TAUS_TRUEELECTRON_EFF_ELEBDT_SYST_1up_TauEffSF_MediumEleBDT_electron,0.0,0.0,0.0,0.0,0.0,0.0
tau_0_TAUS_TRUEHADTAU_EFF_RECO_TOTAL_1up_TauEffSF_reco,0.5809561014175415,2143.842529296875,0.0,2417.300537109375,2.8665177822113037,37.58159816265106
tau_0_TAUS_TRUEHADTAU_EFF_RECO_TOTAL_1up_TauEffSF_selection,0.0,0.0,0.0,0.0,0.0,0.0
EG_RESOLUTION_ALL_1up,0.5809561014175415,2120.226318359375,0.0,2370.5283203125,2.8665177822113037,36.95977282524109
EG_SCALE_AF2_1up,0.5809561014175415,2114.83837890625,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
EG_SCALE_ALL_1up,0.5809561014175415,2117.2939453125,0.0,2378.489013671875,3.0078670978546143,37.00057399272919
MET_SoftTrk_ResoPara,0.5809561014175415,2158.60302734375,0.0,2429.087646484375,2.5793540477752686,37.79789453744888
MET_SoftTrk_ResoPerp,0.5809561014175415,2160.521240234375,0.0,2418.845703125,2.5817301273345947,37.47171697020531
MET_SoftTrk_Scale_1up,0.5809561014175415,2161.118896484375,0.0,2423.307861328125,2.5793540477752686,37.611501574516296
JET_EtaIntercalibration_NonClosure_2018data_1up,0.5809484720230103,2119.053466796875,0.0,2385.72705078125,2.8665130138397217,37.18925905227661
JET_EtaIntercalibration_NonClosure_highE_1up,0.5809561014175415,2114.82763671875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
JET_EtaIntercalibration_NonClosure_negEta_1up,0.5809561014175415,2114.65771484375,0.0,2384.596435546875,2.8665177822113037,37.078229784965515
JET_EtaIntercalibration_NonClosure_posEta_1up,0.5809561014175415,2116.14208984375,0.0,2384.595458984375,2.8665177822113037,37.06223475933075
JET_Flavor_Response_1up,0.5809627771377563,2123.671630859375,0.0,2365.784423828125,2.8719725608825684,37.33013907074928
JET_GroupedNP_1_1up,0.5927097797393799,2124.140869140625,0.0,2406.443603515625,3.3239073753356934,37.67388725280762
JET_GroupedNP_2_1up,0.592700719833374,2153.020751953125,0.0,2410.290771484375,3.299347162246704,37.47914630174637
JET_GroupedNP_3_1up,0.580955982208252,2116.81689453125,0.0,2392.6494140625,2.866515636444092,37.194355905056
JET_JER_DataVsMC_MC16_1up,0.58094322681427,2092.041259765625,0.0,2372.31591796875,3.079198122024536,37.217713832855225
JET_JER_EffectiveNP_1_1up,0.5959213376045227,2035.0106201171875,0.0,2324.702880859375,3.8343372344970703,36.74359315633774
JET_JER_EffectiveNP_2_1up,0.5959216356277466,2040.170166015625,0.0,2340.867431640625,3.2207753658294678,36.862315595149994
JET_JER_EffectiveNP_3_1up,0.5959225296974182,2055.229736328125,0.0,2357.740478515625,3.34101939201355,36.871834218502045
JET_JER_EffectiveNP_4_1up,0.5809404850006104,2085.1494140625,0.0,2387.52880859375,3.074794292449951,37.315044313669205
JET_JER_EffectiveNP_5_1up,0.5809423923492432,2074.79248046875,0.0,2375.612060546875,3.443549156188965,37.342408418655396
JET_JER_EffectiveNP_6_1up,0.5809431076049805,2097.730224609375,0.0,2373.37109375,3.519963264465332,37.56673347949982
JET_JER_EffectiveNP_7restTerm_1up,0.5809364318847656,2086.32470703125,0.0,2372.85986328125,3.0060131549835205,37.48241704702377
JET_TILECORR_Uncertainty_1up,0.5809561014175415,2114.83837890625,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
TAUS_TRUEHADTAU_SME_TES_DETECTOR_1up,0.5809561014175415,2064.756591796875,0.0,2303.6796875,2.8665177822113037,36.240548968315125
TAUS_TRUEHADTAU_SME_TES_INSITUEXP_1up,0.5809561014175415,2137.119873046875,0.0,2427.052734375,2.8665177822113037,37.26379954814911
TAUS_TRUEHADTAU_SME_TES_INSITUFIT_1up,0.5809561014175415,2137.948974609375,0.0,2448.452880859375,2.8665177822113037,37.56956660747528
TAUS_TRUEHADTAU_SME_TES_MODEL_CLOSURE_1up,0.5809561014175415,2118.98046875,0.0,2383.659912109375,2.8665177822113037,37.195669054985046
TAUS_TRUEHADTAU_SME_TES_PHYSICSLIST_1up,0.5809561014175415,2113.7392578125,0.0,2388.734619140625,2.8665177822113037,37.04268443584442
elec_0_EL_EFF_ID_TOTAL_1NPCOR_PLUS_UNCOR_1down_EleEffSF_offline_TightLLH_d0z0_v13,0.5770345330238342,2096.14990234375,0.0,2362.674560546875,2.8390917778015137,36.76509755849838
elec_0_EL_EFF_Iso_TOTAL_1NPCOR_PLUS_UNCOR_1down_EleEffSF_Isolation_TightLLH_d0z0_v13_FCLoose,0.5808377265930176,2114.300537109375,0.0,2384.006591796875,2.8656396865844727,37.07068142294884
elec_0_EL_EFF_Iso_TOTAL_1NPCOR_PLUS_UNCOR_1down_EleEffSF_Isolation_TightLLH_d0z0_v13_FCTight,0.5804892778396606,2112.718994140625,0.0,2382.24658203125,2.8631064891815186,37.042858600616455
elec_0_EL_EFF_Reco_TOTAL_1NPCOR_PLUS_UNCOR_1down_EleEffSF_offline_RecoTrk,0.5803866982460022,2111.92724609375,0.0,2381.29150390625,2.8616812229156494,37.02743723988533
elec_0_EL_EFF_Trigger_TOTAL_1NPCOR_PLUS_UNCOR_1down_EleEffSF_SINGLE_E_2015_e24_lhmedium_L1EM20VH_OR_e60_lhmedium_OR_e120_lhloose_2016_2018_e26_lhtight_nod0_ivarloose_OR_e60_lhmedium_nod0_OR_e140_lhloose_nod0_TightLLH_d0z0_v13_isolFCTight,0.5798372030258179,2110.083984375,0.0,2379.582763671875,2.8575234413146973,37.00950500369072
jet_FT_EFF_Eigen_B_0_1down_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_Eigen_B_0_1down_global_ineffSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2115.83935546875,0.0,2385.89453125,2.8665177822113037,37.09591090679169
jet_FT_EFF_Eigen_B_1_1down_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_Eigen_B_1_1down_global_ineffSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.739013671875,0.0,2384.64501953125,2.8665177822113037,37.077375292778015
jet_FT_EFF_Eigen_B_2_1down_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_Eigen_B_2_1down_global_ineffSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2115.843017578125,0.0,2386.063720703125,2.8665177822113037,37.08935725688934
jet_FT_EFF_Eigen_C_0_1down_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_Eigen_C_0_1down_global_ineffSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2106.8330078125,0.0,2376.88525390625,2.8665177822113037,36.706990361213684
jet_FT_EFF_Eigen_C_1_1down_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_Eigen_C_1_1down_global_ineffSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2112.238525390625,0.0,2381.2265625,2.8665177822113037,36.952049136161804
jet_FT_EFF_Eigen_C_2_1down_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_Eigen_C_2_1down_global_ineffSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2115.18603515625,0.0,2384.586669921875,2.8665177822113037,37.094721019268036
jet_FT_EFF_Eigen_C_3_1down_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_Eigen_C_3_1down_global_ineffSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.787353515625,0.0,2384.547119140625,2.8665177822113037,37.07703948020935
jet_FT_EFF_Eigen_Light_0_1down_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_Eigen_Light_0_1down_global_ineffSF_MV2c10_FixedCutBEff_85,0.5752943754196167,2095.70556640625,0.0,2365.2802734375,2.8605892658233643,36.67253860831261
jet_FT_EFF_Eigen_Light_1_1down_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_Eigen_Light_1_1down_global_ineffSF_MV2c10_FixedCutBEff_85,0.5811736583709717,2114.6494140625,0.0,2384.288330078125,2.866450071334839,37.07364994287491
jet_FT_EFF_Eigen_Light_2_1down_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_Eigen_Light_2_1down_global_ineffSF_MV2c10_FixedCutBEff_85,0.5813858509063721,2115.175048828125,0.0,2384.981689453125,2.8666200637817383,37.08473777770996
jet_FT_EFF_Eigen_Light_3_1down_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_Eigen_Light_3_1down_global_ineffSF_MV2c10_FixedCutBEff_85,0.5808888673782349,2114.801025390625,0.0,2384.6201171875,2.8664603233337402,37.076827108860016
jet_FT_EFF_extrapolation_1down_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_extrapolation_1down_global_ineffSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2115.068115234375,0.0,2384.892822265625,2.8665177822113037,37.093522906303406
jet_FT_EFF_extrapolation_from_charm_1down_global_effSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
jet_FT_EFF_extrapolation_from_charm_1down_global_ineffSF_MV2c10_FixedCutBEff_85,0.5809561014175415,2114.839599609375,0.0,2384.5966796875,2.8665177822113037,37.10284984111786
jet_JET_JvtEfficiency_1down_central_jets_global_effSF_JVT,0.5775842666625977,2106.695556640625,0.0,2377.186767578125,2.86403489112854,36.891875982284546
jet_JET_JvtEfficiency_1down_central_jets_global_ineffSF_JVT,0.5856163501739502,2119.13134765625,0.0,2388.5478515625,2.8851001262664795,37.1980117559433
jet_JET_fJvtEfficiency_1down_forward_jets_global_effSF_JVT,0.5809561014175415,2107.75390625,0.0,2379.722900390625,2.849369764328003,36.93178445100784
jet_JET_fJvtEfficiency_1down_forward_jets_global_ineffSF_JVT,0.5809561014175415,2120.204345703125,0.0,2386.90869140625,2.882465124130249,37.19502818584442
tau_0_TAUS_TRUEELECTRON_EFF_ELEBDT_STAT_1down_TauEffSF_LooseEleBDT_electron,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
tau_0_TAUS_TRUEELECTRON_EFF_ELEBDT_STAT_1down_TauEffSF_MediumEleBDT_electron,0.0,0.0,0.0,0.0,0.0,0.0
tau_0_TAUS_TRUEELECTRON_EFF_ELEBDT_SYST_1down_TauEffSF_LooseEleBDT_electron,0.5809561014175415,2114.838623046875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
tau_0_TAUS_TRUEELECTRON_EFF_ELEBDT_SYST_1down_TauEffSF_MediumEleBDT_electron,0.0,0.0,0.0,0.0,0.0,0.0
tau_0_TAUS_TRUEHADTAU_EFF_RECO_TOTAL_1down_TauEffSF_reco,0.5809561014175415,2085.833251953125,0.0,2351.892822265625,2.8665177822113037,36.57536494731903
tau_0_TAUS_TRUEHADTAU_EFF_RECO_TOTAL_1down_TauEffSF_selection,0.0,0.0,0.0,0.0,0.0,0.0
EG_RESOLUTION_ALL_1down,0.5809561014175415,2120.974853515625,0.0,2385.6865234375,2.7216432094573975,37.248180508613586
EG_SCALE_AF2_1down,0.5809561014175415,2114.83837890625,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
EG_SCALE_ALL_1down,0.5809561014175415,2113.765380859375,0.0,2386.84716796875,2.8665177822113037,37.24373638629913
MET_SoftTrk_Scale_1down,0.5809561014175415,2091.739501953125,0.0,2348.98828125,2.8665177822113037,37.21879988908768
JET_EtaIntercalibration_NonClosure_2018data_1down,0.5809555053710938,2113.148681640625,0.0,2377.619140625,2.871952772140503,37.16868966817856
JET_EtaIntercalibration_NonClosure_highE_1down,0.5809561014175415,2114.79638671875,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
JET_EtaIntercalibration_NonClosure_negEta_1down,0.5809561014175415,2115.38330078125,0.0,2384.596435546875,2.8665177822113037,37.08799922466278
JET_EtaIntercalibration_NonClosure_posEta_1down,0.5809561014175415,2113.87939453125,0.0,2386.89453125,2.8665177822113037,37.09290111064911
JET_Flavor_Response_1down,0.592708945274353,2123.384521484375,0.0,2401.326171875,3.0943379402160645,37.72134619951248
JET_GroupedNP_1_1down,0.2737259268760681,2101.073486328125,0.0,2359.469482421875,3.2377216815948486,37.04204148054123
JET_GroupedNP_2_1down,0.27372458577156067,2089.082275390625,0.0,2352.45458984375,3.2297933101654053,37.23027187585831
JET_GroupedNP_3_1down,0.5809561014175415,2113.18505859375,0.0,2382.178955078125,2.8665175437927246,37.25803619623184
JET_JER_DataVsMC_MC16_1down,0.58094322681427,2092.041259765625,0.0,2372.31591796875,3.079198122024536,37.217713832855225
JET_JER_EffectiveNP_1_1down,0.5959213376045227,2035.0106201171875,0.0,2324.702880859375,3.8343372344970703,36.74359315633774
JET_JER_EffectiveNP_2_1down,0.5959216356277466,2040.170166015625,0.0,2340.867431640625,3.2207753658294678,36.862315595149994
JET_JER_EffectiveNP_3_1down,0.5959225296974182,2055.229736328125,0.0,2357.740478515625,3.34101939201355,36.871834218502045
JET_JER_EffectiveNP_4_1down,0.5809404850006104,2085.1494140625,0.0,2387.52880859375,3.074794292449951,37.315044313669205
JET_JER_EffectiveNP_5_1down,0.5809423923492432,2074.79248046875,0.0,2375.612060546875,3.443549156188965,37.342408418655396
JET_JER_EffectiveNP_6_1down,0.5809431076049805,2097.730224609375,0.0,2373.37109375,3.519963264465332,37.56673347949982
JET_JER_EffectiveNP_7restTerm_1down,0.5809364318847656,2086.32470703125,0.0,2372.85986328125,3.0060131549835205,37.48241704702377
JET_TILECORR_Uncertainty_1down,0.5809561014175415,2114.83837890625,0.0,2384.5966796875,2.8665177822113037,37.078466296195984
TAUS_TRUEHADTAU_SME_TES_DETECTOR_1down,0.5809561014175415,2161.697509765625,0.0,2450.10009765625,2.8665177822113037,38.019826769828796
TAUS_TRUEHADTAU_SME_TES_INSITUEXP_1down,0.5809561014175415,2087.159423828125,0.0,2360.326171875,2.8665177822113037,36.7486971616745
TAUS_TRUEHADTAU_SME_TES_INSITUFIT_1down,0.5809561014175415,2049.57958984375,0.0,2337.77587890625,2.8665177822113037,36.19296061992645
TAUS_TRUEHADTAU_SME_TES_MODEL_CLOSURE_1down,0.5809561014175415,2108.50048828125,0.0,2387.97705078125,2.8665177822113037,37.17395198345184
TAUS_TRUEHADTAU_SME_TES_PHYSICSLIST_1down,0.5809561014175415,2104.79296875,0.0,2397.0927734375,2.8665177822113037,37.112260699272156
