,SherpaFake,SherpaTruth,PoPyFake,PoPyTruth,Zjets,VV
TAUS_TRUEHADTAU_SME_TES_INSITUEXP_1up,6.729600429534912,7447.05078125,8.322298049926758,8031.53125,101.98848724365234,129.84871780872345
TAUS_TRUEHADTAU_SME_TES_INSITUFIT_1up,6.729600429534912,7498.58203125,8.322298049926758,8080.08740234375,101.98848724365234,130.91253006458282
TAUS_TRUEHADTAU_SME_TES_MODEL_CLOSURE_1up,6.729600429534912,7392.9501953125,8.322298049926758,7969.427734375,101.98848724365234,128.9934285879135
TAUS_TRUEHADTAU_SME_TES_PHYSICSLIST_1up,6.729600429534912,7443.64111328125,8.322298049926758,8002.974609375,101.98848724365234,129.79400289058685
elec_0_EL_EFF_ID_TOTAL_1NPCOR_PLUS_UNCOR_1down_EleEffSF_offline_TightLLH_d0z0_v13,6.645920276641846,7345.07958984375,8.24466323852539,7906.658203125,101.06517028808594,127.81321883201599
elec_0_EL_EFF_Iso_TOTAL_1NPCOR_PLUS_UNCOR_1down_EleEffSF_Isolation_TightLLH_d0z0_v13_FCLoose,6.727578163146973,7410.69384765625,8.319849967956543,7978.45263671875,101.963134765625,128.89181578159332
elec_0_EL_EFF_Iso_TOTAL_1NPCOR_PLUS_UNCOR_1down_EleEffSF_Isolation_TightLLH_d0z0_v13_FCTight,6.721990585327148,7405.322265625,8.31213092803955,7972.56005859375,101.88492584228516,128.80175590515137
elec_0_EL_EFF_Reco_TOTAL_1NPCOR_PLUS_UNCOR_1down_EleEffSF_offline_RecoTrk,6.716922760009766,7402.19677734375,8.309443473815918,7969.25927734375,101.85466003417969,128.75290310382843
elec_0_EL_EFF_Trigger_TOTAL_1NPCOR_PLUS_UNCOR_1down_EleEffSF_SINGLE_E_2015_e24_lhmedium_L1EM20VH_OR_e60_lhmedium_OR_e120_lhloose_2016_2018_e26_lhtight_nod0_ivarloose_OR_e60_lhmedium_nod0_OR_e140_lhloose_nod0_TightLLH_d0z0_v13_isolFCTight,6.72039270401001,7397.07470703125,8.304359436035156,7963.1982421875,101.73953247070312,128.67934262752533
jet_FT_EFF_Eigen_B_0_1down_global_effSF_MV2c10_FixedCutBEff_85,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
jet_FT_EFF_Eigen_B_0_1down_global_ineffSF_MV2c10_FixedCutBEff_85,6.742375373840332,7416.41064453125,8.322298049926758,7984.2490234375,102.00853729248047,129.00774669647217
jet_FT_EFF_Eigen_B_1_1down_global_effSF_MV2c10_FixedCutBEff_85,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
jet_FT_EFF_Eigen_B_1_1down_global_ineffSF_MV2c10_FixedCutBEff_85,6.729548454284668,7412.23486328125,8.322298049926758,7980.25732421875,101.98763275146484,128.91461324691772
jet_FT_EFF_Eigen_B_2_1down_global_effSF_MV2c10_FixedCutBEff_85,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
jet_FT_EFF_Eigen_B_2_1down_global_ineffSF_MV2c10_FixedCutBEff_85,6.739134788513184,7416.69482421875,8.322298049926758,7983.9375,102.00146484375,129.0033402442932
jet_FT_EFF_Eigen_C_0_1down_global_effSF_MV2c10_FixedCutBEff_85,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
jet_FT_EFF_Eigen_C_0_1down_global_ineffSF_MV2c10_FixedCutBEff_85,6.719979286193848,7386.91259765625,8.322298049926758,7958.6015625,101.75505065917969,127.73607337474823
jet_FT_EFF_Eigen_C_1_1down_global_effSF_MV2c10_FixedCutBEff_85,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
jet_FT_EFF_Eigen_C_1_1down_global_ineffSF_MV2c10_FixedCutBEff_85,6.722099304199219,7403.5810546875,8.322298049926758,7972.7373046875,101.93008422851562,128.5305870771408
jet_FT_EFF_Eigen_C_2_1down_global_effSF_MV2c10_FixedCutBEff_85,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
jet_FT_EFF_Eigen_C_2_1down_global_ineffSF_MV2c10_FixedCutBEff_85,6.735012054443359,7413.57177734375,8.322298049926758,7981.607421875,102.02648162841797,128.9814636707306
jet_FT_EFF_Eigen_C_3_1down_global_effSF_MV2c10_FixedCutBEff_85,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
jet_FT_EFF_Eigen_C_3_1down_global_ineffSF_MV2c10_FixedCutBEff_85,6.728541374206543,7412.48828125,8.322298049926758,7980.7763671875,101.9905776977539,128.91612112522125
jet_FT_EFF_Eigen_Light_0_1down_global_effSF_MV2c10_FixedCutBEff_85,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
jet_FT_EFF_Eigen_Light_0_1down_global_ineffSF_MV2c10_FixedCutBEff_85,6.671141147613525,7345.16259765625,8.23859977722168,7915.62890625,101.45426177978516,127.46297776699066
jet_FT_EFF_Eigen_Light_1_1down_global_effSF_MV2c10_FixedCutBEff_85,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
jet_FT_EFF_Eigen_Light_1_1down_global_ineffSF_MV2c10_FixedCutBEff_85,6.725513935089111,7411.591796875,8.326375961303711,7979.078125,102.00231170654297,128.91207253932953
jet_FT_EFF_Eigen_Light_2_1down_global_effSF_MV2c10_FixedCutBEff_85,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
jet_FT_EFF_Eigen_Light_2_1down_global_ineffSF_MV2c10_FixedCutBEff_85,6.7274556159973145,7413.6015625,8.317604064941406,7981.603515625,102.01445007324219,128.947092294693
jet_FT_EFF_Eigen_Light_3_1down_global_effSF_MV2c10_FixedCutBEff_85,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
jet_FT_EFF_Eigen_Light_3_1down_global_ineffSF_MV2c10_FixedCutBEff_85,6.729250907897949,7412.48974609375,8.322061538696289,7980.5244140625,101.98475646972656,128.9227010011673
jet_FT_EFF_extrapolation_1down_global_effSF_MV2c10_FixedCutBEff_85,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
jet_FT_EFF_extrapolation_1down_global_ineffSF_MV2c10_FixedCutBEff_85,6.729669094085693,7413.54150390625,8.322298049926758,7980.681640625,101.98915100097656,128.97342705726624
jet_FT_EFF_extrapolation_from_charm_1down_global_effSF_MV2c10_FixedCutBEff_85,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
jet_FT_EFF_extrapolation_from_charm_1down_global_ineffSF_MV2c10_FixedCutBEff_85,6.714259624481201,7412.591796875,8.322298049926758,7980.47314453125,101.98848724365234,128.9879961013794
jet_JET_JvtEfficiency_1down_central_jets_global_effSF_JVT,6.7172441482543945,7385.0771484375,8.264742851257324,7956.71142578125,101.6958236694336,128.26190185546875
jet_JET_JvtEfficiency_1down_central_jets_global_ineffSF_JVT,6.813536643981934,7429.48193359375,8.322298049926758,7995.72607421875,102.32967376708984,129.40508925914764
jet_JET_fJvtEfficiency_1down_forward_jets_global_effSF_JVT,6.727322578430176,7391.8896484375,8.296623229980469,7961.73291015625,101.68938446044922,128.36198806762695
jet_JET_fJvtEfficiency_1down_forward_jets_global_ineffSF_JVT,6.756314754486084,7429.52294921875,8.322298049926758,7990.728515625,102.13556671142578,129.2854653596878
tau_0_TAUS_TRUEELECTRON_EFF_ELEBDT_STAT_1down_TauEffSF_LooseEleBDT_electron,6.7290520668029785,7412.58837890625,8.322298049926758,7980.47314453125,100.3216552734375,128.91506230831146
tau_0_TAUS_TRUEELECTRON_EFF_ELEBDT_STAT_1down_TauEffSF_MediumEleBDT_electron,0.0,0.0,0.0,0.0,0.0,0.0
tau_0_TAUS_TRUEELECTRON_EFF_ELEBDT_SYST_1down_TauEffSF_LooseEleBDT_electron,6.729531764984131,7412.58837890625,8.322298049926758,7980.47314453125,101.70098876953125,128.92516958713531
tau_0_TAUS_TRUEELECTRON_EFF_ELEBDT_SYST_1down_TauEffSF_MediumEleBDT_electron,0.0,0.0,0.0,0.0,0.0,0.0
tau_0_TAUS_TRUEHADTAU_EFF_RECO_TOTAL_1down_TauEffSF_reco,6.729600429534912,7324.5205078125,8.322298049926758,7885.6572265625,101.98848724365234,127.41574609279633
tau_0_TAUS_TRUEHADTAU_EFF_RECO_TOTAL_1down_TauEffSF_selection,0.0,0.0,0.0,0.0,0.0,0.0
EG_RESOLUTION_ALL_1down,6.702446460723877,7421.40234375,8.322298049926758,7973.84423828125,101.05489349365234,129.09641301631927
EG_SCALE_AF2_1down,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
EG_SCALE_ALL_1down,6.709709644317627,7409.15673828125,8.322298049926758,7976.185546875,102.21527862548828,129.14266705513
MET_SoftTrk_Scale_1down,6.410414218902588,7305.8271484375,8.322298049926758,7869.13623046875,101.21180725097656,127.5007791519165
JET_EtaIntercalibration_NonClosure_2018data_1down,6.706318378448486,7407.107421875,8.322386741638184,7978.10546875,101.9294204711914,128.36510491371155
JET_EtaIntercalibration_NonClosure_highE_1down,6.729600429534912,7412.5908203125,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
JET_EtaIntercalibration_NonClosure_negEta_1down,6.729599475860596,7410.71142578125,8.322298049926758,7982.7890625,102.53038024902344,128.90010476112366
JET_EtaIntercalibration_NonClosure_posEta_1down,6.7282633781433105,7414.703125,8.322298049926758,7981.18701171875,101.98749542236328,128.96133184432983
JET_Flavor_Response_1down,6.500097274780273,7466.86669921875,8.322322845458984,8003.8837890625,104.42410278320312,129.89506721496582
JET_GroupedNP_1_1down,6.90217399597168,7334.73046875,8.437151908874512,7976.36328125,98.14106750488281,127.00208938121796
JET_GroupedNP_2_1down,6.922411918640137,7277.11669921875,8.437106132507324,7926.953125,97.05855560302734,126.92824876308441
JET_GroupedNP_3_1down,6.734230995178223,7394.60693359375,8.322306632995605,7969.6572265625,101.57234954833984,128.9090074300766
JET_JER_DataVsMC_MC16_1down,7.374095439910889,7367.26025390625,9.996946334838867,7953.0478515625,102.52661895751953,127.90587091445923
JET_JER_EffectiveNP_1_1down,6.801041126251221,7265.17236328125,6.6865315437316895,7832.97998046875,104.45125579833984,126.6369047164917
JET_JER_EffectiveNP_2_1down,7.681239604949951,7290.44677734375,6.686519622802734,7821.30322265625,103.62999725341797,126.33593010902405
JET_JER_EffectiveNP_3_1down,6.856174468994141,7334.1083984375,8.469770431518555,7913.6533203125,102.60902404785156,126.6189661026001
JET_JER_EffectiveNP_4_1down,7.1197404861450195,7382.78515625,6.686923027038574,7990.97119140625,102.2342529296875,128.0540486574173
JET_JER_EffectiveNP_5_1down,7.0182061195373535,7370.9501953125,8.381509780883789,7959.2255859375,103.07877349853516,127.563152551651
JET_JER_EffectiveNP_6_1down,6.997721195220947,7377.203125,8.322113037109375,7973.4306640625,102.38114929199219,128.28890109062195
JET_JER_EffectiveNP_7restTerm_1down,7.42374324798584,7352.720703125,8.381364822387695,7924.53955078125,103.45706176757812,127.12332940101624
JET_TILECORR_Uncertainty_1down,6.729600429534912,7412.58837890625,8.322298049926758,7980.47314453125,101.98848724365234,128.92739617824554
TAUS_TRUEHADTAU_SME_TES_DETECTOR_1down,6.729600429534912,7545.947265625,8.322298049926758,8124.9814453125,101.98848724365234,131.99556481838226
TAUS_TRUEHADTAU_SME_TES_INSITUEXP_1down,6.729600429534912,7341.36669921875,8.322298049926758,7899.375,101.98848724365234,128.10371911525726
TAUS_TRUEHADTAU_SME_TES_INSITUFIT_1down,6.729600429534912,7297.1279296875,8.322298049926758,7822.201171875,101.98848724365234,127.2123693227768
TAUS_TRUEHADTAU_SME_TES_MODEL_CLOSURE_1down,6.729600429534912,7402.55322265625,8.322298049926758,7962.1650390625,101.98848724365234,128.71626031398773
TAUS_TRUEHADTAU_SME_TES_PHYSICSLIST_1down,6.729600429534912,7352.76171875,8.322298049926758,7911.91259765625,101.98848724365234,128.28891503810883
